workload,run-time,cache-misses,instructions,branches,branch-misses,ref-cycles,cycles,faults,bus-cycles,cache-references,context-switches,cpu-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,itlb_misses.stlb_hit,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,mem-stores,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,l2_rqsts.all_demand_miss,l2_rqsts.all_demand_references,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_trans.l2_wb,l2_rqsts.miss,l2_rqsts.references,cycle_activity.cycles_mem_any,cycle_activity.stalls_mem_any,cycle_activity.stalls_total,uops_executed.stall_cycles,uops_issued.stall_cycles,uops_retired.stall_cycles,dtlb_load_misses.stlb_hit,dtlb_store_misses.stlb_hit,inst_retired.any,br_misp_retired.all_branches,br_inst_retired.all_branches,br_inst_retired.near_taken,br_inst_retired.near_call,mem_inst_retired.all_loads,mem_inst_retired.all_stores,l1d.replacement,l2_lines_in.all,longest_lat_cache.miss,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,uops_executed.thread,uops_executed.core_cycles_ge_1,cpu_clk_unhalted.ref_tsc,msr/tsc/,IpMispredict,BpTkBranch,IpBranch,IpCall,IpTB,IpLoad,IpStore,L1D_Cache_Fill_BW,L2_Cache_Fill_BW,L3_Cache_Fill_BW,CPI,MLP,ILP,CPU_Utilization
511.povray_r,392,32819886,4306018691729,699654828077,3894179068,1164944104750,1665407453175,2280,9319554225,19573232878,3210,392055,101310794259,1540646831245,630548450081,9954224202,1572031,1401511328,3420845,772657,524338976,3946130886,713247334256,633517498841,764053,1557429583881,221256,628197310614,4179889,2656549,4582157594,82057397071,1059474757,1507357372,1003293931,14331686630,159657716994,1632875884158,87646682255,142580102722,142596831480,372128543400,455329240944,51134017747,5950141708,4381861856188,4013839409,711830294756,414701857834,80578951410,1567678047454,632268246832,101953452243,16415198214,37609826,557525696411,374438755259,5200109938872,1553094128331,1165386839250,1176912256255,1091.69,1.72,6.16,54.38,10.57,2.8,6.93,16.62,2.68,0.01,0.38,1.49,6.7,0.99
511.povray_r,394,33083862,4327163408262,703061101538,3917250565,1170888432375,1673896621833,2280,9367108820,19783232959,3223,394056,101851480591,1548179197138,633635827787,10012531325,1573407,1409933867,3456827,774379,527274604,3969741409,716777358992,636636368498,766555,1565104296990,222510,631245758448,4189380,2671999,4607108195,82502583761,1068469632,1515269351,1007082059,14407356457,160507457332,1641197441842,88123858841,143360314198,143377127396,374074682538,457779480632,51399421764,5977794344,4403542300950,4038097781,715318637793,416719181860,80965360543,1575411534351,635346993659,102503777034,16516457508,37647657,560650729854,376487056596,5226127481734,1560968565693,1171330429125,1182917841509,1090.5,1.72,6.16,54.39,10.57,2.8,6.93,16.63,2.68,0.01,0.38,1.49,6.7,0.99
511.povray_r,396,33143076,4348304182579,706454066115,3940411299,1176828726000,1682389917744,2280,9414631182,19994350261,3234,396057,102392823742,1555712760378,636734768004,10072218587,1587656,1418039408,3502414,777626,530321167,3994071358,720252763074,639714948623,769114,1572764184248,223803,634293085449,4198077,2686927,4631413059,82953249277,1077636004,1522814180,1010625022,14480312312,161361881861,1649515293657,88603419170,144138042558,144154927987,376026705524,460222744294,51662866549,6005451297,4425095827134,4062363472,718785997594,418725929345,81349885030,1583098877738,638414749508,103045981579,16613647349,37889603,563722609742,378507290727,5252037458822,1568803137150,1177272562375,1188917442813,1089.29,1.72,6.16,54.4,10.57,2.8,6.93,16.63,2.68,0.01,0.38,1.49,6.7,0.99
511.povray_r,398,33413713,4369378580770,709826419397,3964055379,1182771715125,1690876483334,2280,9462175081,20204013821,3246,398058,102928824952,1563225973708,639828908709,10134213177,1588984,1426518637,3534320,779219,533315673,4018129742,723766219091,642830948386,771513,1580461253811,225472,637360174665,4209716,2703079,4656337736,83405901705,1087165027,1531196952,1015104486,14560517251,162227491438,1657804226354,89082818666,144928227436,144945197863,377993581043,462697115699,51924894338,6033060081,4446577265470,4086722353,722237074384,420724167012,81732305369,1590755915955,641475352631,103590830606,16712931847,38114227,566819457188,380542607809,5278053641913,1576668520239,1183218622000,1194923112925,1088.05,1.72,6.16,54.4,10.57,2.8,6.93,16.64,2.68,0.01,0.38,1.49,6.7,0.99
511.povray_r,400,33482405,4390486435069,713219846609,3988180300,1188713504375,1699371699267,2280,9509709370,20407431881,3260,400059,103460964226,1570752743443,642914734537,10195219291,1605496,1435200871,3565236,782624,536314356,4041970153,727271213528,645930508326,774287,1588073343443,227097,640403752223,4218646,2720765,4682748667,83859055103,1096581102,1539611539,1019743902,14642396433,163099385770,1666087147650,89558458663,145715866059,145732920282,379953432518,465156839304,52187808902,6060409530,4468125494795,4111065923,725704238539,422731955904,82116456222,1598435055845,644546812492,104141245845,16815141781,38151733,569960928368,382600541500,5304076379899,1584546682288,1189166124250,1200928001453,1086.85,1.72,6.16,54.41,10.57,2.8,6.93,16.64,2.69,0.01,0.38,1.49,6.69,0.99
511.povray_r,402,33538573,4411692456364,716629749760,4011202662,1194656462750,1707868734997,2280,9557253034,20611431898,3272,402060,103997979077,1578318085584,646058354414,10256601786,1607216,1443900220,3591235,784258,539225336,4066537160,730793612773,649035383991,776671,1595723643489,228562,643461838753,4230750,2738019,4708994952,84308771960,1106013790,1547796860,1024070044,14721749567,163959166976,1674367837544,90037914572,146508017855,146525159809,381906472759,467613921034,52452627817,6087950301,4489671969805,4135809841,729183587860,424748881668,82502930336,1606115271820,647616523175,104695089704,16921824080,38186037,573138800608,384670646732,5330037399728,1592414262484,1195114615125,1206933577740,1085.56,1.72,6.16,54.42,10.57,2.8,6.93,16.65,2.69,0.01,0.38,1.49,6.69,0.99
511.povray_r,404,33621862,4432776146583,720021070140,4035442302,1200616916250,1716391343173,2280,9604936660,20826962826,3289,404061,104538090410,1585835611593,649154815460,10315363347,1622768,1452331041,3621711,787719,542044645,4090575661,734318404707,652142391184,779002,1603390676394,230110,646527924207,4237958,2756067,4734607106,84751403138,1115052523,1555476200,1027994889,14795674636,164800517982,1682648376802,90511106432,147290012526,147307239501,383844929040,470059373092,52716874603,6115669982,4511338500190,4160582975,732693002633,426785521812,82893232283,1613842650518,650710220645,105247711376,17030638182,38423884,576332206367,386743730160,5355918257514,1600258793657,1201063082375,1212939170732,1084.3,1.72,6.16,54.42,10.57,2.8,6.93,16.65,2.69,0.01,0.38,1.49,6.69,0.99
511.povray_r,406,33697566,4453867573298,723410161734,4059293369,1206572584875,1724906956156,2280,9652582013,21043808268,3300,406062,105081933087,1593353544057,652270436472,10372047308,1623163,1460796184,3650065,791366,544871057,4115074169,737831486990,655244103465,781163,1611070793589,231794,649600762851,4246267,2771816,4759350360,85192523776,1123887952,1562911496,1031935173,14868697067,165643544043,1690926374073,90988697889,148078807905,148096124804,385783522252,472515540684,52979724133,6143371659,4532892024791,4185369693,736186865598,428814913317,83281950577,1621530771278,653790189251,105796671414,17138988487,38697431,579514194786,388810196304,5381768770152,1608093902307,1207004995500,1218942253400,1083.03,1.72,6.16,54.43,10.57,2.8,6.93,16.66,2.7,0.01,0.38,1.49,6.69,0.99
511.povray_r,408,34002692,4474895383731,726796796463,4082843406,1212510476750,1733385963112,2280,9700085134,21259726888,3314,408063,105621553950,1600847723696,655378012192,10427047182,1636087,1469153431,3668580,792841,547803179,4139201151,741339044868,658353631192,783271,1618733415413,233374,652668582059,4253947,2786735,4782930884,85635930111,1132918521,1570703963,1036201576,14945331640,166493510724,1699223587244,91463032834,148865588511,148882989904,387725086397,474978519170,53241869996,6171491107,4554427896766,4210220709,739663623635,430836116294,83669448333,1629215138913,656866583108,106342925697,17244688738,38736776,582655717022,390860376773,5407880096260,1615990964314,1212968497125,1224946488359,1081.76,1.72,6.16,54.43,10.57,2.8,6.93,16.66,2.7,0.01,0.38,1.49,6.69,0.99
511.povray_r,410,34079776,4495982093869,730205373659,4107190945,1218457845875,1741889310778,2280,9747664071,21470247750,3329,410063,106159114515,1608364621376,658476503582,10483050615,1650838,1477570770,3692172,794216,550902476,4164464055,744803492406,661432160838,785618,1626380888687,234942,655733682665,4263199,2804548,4806349102,86082824556,1142346311,1578923728,1040682762,15023633234,167348279719,1707509587428,91940851253,149651274192,149668768672,389680255851,477441155112,53500454543,6198855127,4575968404305,4235150331,743114924018,432843068561,84054212420,1636903435384,659931431264,106886663584,17350904684,38772299,585787712280,392904824514,5433915497856,1623865884506,1218918696500,1230952055620,1080.47,1.72,6.16,54.44,10.57,2.8,6.93,16.66,2.71,0.01,0.38,1.49,6.69,0.99
511.povray_r,412,34107368,4517161315088,733637296399,4131153881,1224405377250,1750393151256,2280,9795244314,21669030268,3338,412064,106692362803,1615918406973,661555734908,10540319594,1652589,1486281940,3711182,797465,554052938,4189469525,748279141446,664511626789,787842,1634051548386,236385,658795877918,4277461,2819970,4831414294,86527542898,1152090846,1587392303,1045326034,15104175140,168205619514,1715790821983,92423176081,150447696535,150465279565,391647088328,479937688237,53757728079,6226055311,4597332857028,4261014946,746534251043,434834932801,84436255307,1644535980549,662966629777,107431827271,17457929054,39016155,588936639587,394959138447,5459866814449,1631718829789,1224862408250,1236956860514,1078.93,1.72,6.16,54.45,10.57,2.8,6.93,16.67,2.71,0.01,0.38,1.49,6.69,0.99
511.povray_r,414,34136265,4538274018210,737057896238,4155545260,1230349262875,1758891746937,2280,9842795397,21867873092,3349,414065,107224742734,1623449899415,664638187450,10596992091,1653814,1494897769,3732839,800834,557164006,4212539369,751787627198,667605028092,789781,1641644254024,237798,661816215232,4290291,2837502,4858050433,86971636076,1161554686,1595271702,1049554653,15180686793,169066354126,1724065146154,92900900746,151230157997,151247829411,393602956358,482392977959,54016001489,6253258203,4618967795340,4285836589,750010749429,436860966015,84824902912,1652268405901,666039625132,107979689998,17566553728,39059099,592106900368,397026219368,5485840378609,1639587858913,1230807167750,1242962623213,1077.73,1.72,6.16,54.45,10.57,2.8,6.93,16.67,2.71,0.01,0.38,1.49,6.69,0.99
511.povray_r,416,34405247,4559351836522,740454419948,4179415955,1236293351875,1767380412449,2280,9890348113,22070268111,3366,416065,107760301856,1630970879568,667747970083,10653462771,1655143,1502942035,3756823,808011,560349303,4235226516,755322761720,670718256282,791915,1649296117814,239257,664859780089,4297953,2853785,4884471995,87421764557,1171001452,1602891736,1053474771,15255080945,169936989674,1732396707999,93368600717,151991157439,152008914743,395546172888,484816086626,54275565340,6280674216,4640750715969,4309659417,753522555322,438911444150,85218244340,1660058554451,669133751496,108526847256,17675945068,39134122,595277098332,399092575162,5511781334481,1647454572736,1236759075875,1248968268012,1076.83,1.72,6.16,54.46,10.57,2.8,6.94,16.68,2.72,0.01,0.38,1.49,6.69,0.99
511.povray_r,418,34669553,4580272833470,743803582756,4204199389,1242230418375,1775868906694,2280,9937844653,22279022434,3381,418066,108295462263,1638439793419,670852891635,10710408807,1670286,1511019819,3777047,823076,563504567,4258066823,758853142641,673822623020,794358,1657000542314,240914,667918901440,4304252,2906775,4910155740,87872256349,1180627726,1610677134,1057883558,15330548579,170809891622,1740695836355,93838905155,152754207504,152772047234,397491762223,487240429201,54535639793,6308302967,4662416394098,4333001554,757023633637,440958781146,85610698998,1667809023468,672212812944,109073463813,17783324091,39381966,598441354771,401154079347,5537674680738,1655293800976,1242706268750,1254973624749,1076.02,1.72,6.16,54.46,10.57,2.8,6.94,16.68,2.72,0.01,0.38,1.49,6.69,0.99
511.povray_r,420,34792823,4593012244726,745841748081,4219549985,1245852969000,1781048377546,2428,9966824926,22408429048,3390,419284,108621575674,1642990711807,673129548730,10752331353,1678667,1517048296,3794047,831419,564539495,4265708055,760004851086,674833514987,797595,1663019514469,242889,670309148998,4313042,2920106,4930661297,88143472913,1186459554,1615527076,1060598229,15377756235,171339082895,1745730158261,94309078975,153522753883,153540670152,399420527640,489667410653,54792368934,6335707886,4672133161568,4343840024,758595175754,441878118720,85786784888,1671283761142,673595251947,109632455245,17891461326,39629997,601671867299,403256642824,5564066399263,1663274336073,1248720872000,1261045488675,1075.58,1.72,6.16,54.46,10.57,2.8,6.94,16.73,2.73,0.01,0.38,1.49,6.69,0.99
519.lbm_r,2,261489819,8485205027,173688929,526910,5238950500,7252704606,105127,41911851,636338231,22,1762,436927904,2949230987,1665173157,1028726,3027560,3991147,18733,55176972,131784116,563709,181779733,1830170655,1387298,3345319167,3362026,1815510393,114912,53372,66512956,403734093,455199,3554790,315300366,425097273,1098635825,5425291214,1673011235,3836026640,3836124639,5597562241,5153938057,6995991,3540444,10073229358,580430,186046304,92951500,13309927,3511966746,1904847314,399151815,265183484,240444168,2216386130,1252860928,10450901201,3493625767,4512180875,4556084002,17354.77,2,54.14,756.82,108.37,2.87,5.29,12.76,8.48,7.69,0.72,1.77,5.98,0.99
519.lbm_r,4,584210987,18733535038,274596232,938158,11178568250,15743821184,105127,89428799,1440100695,38,3763,989079626,6571331021,3744057155,1254762,6459663,8573042,19284,112710362,280123824,992202,287630839,3870982358,2770359,7107605399,6479733,3834759285,115315,54798,136200949,872984362,695073,7220734,683530125,913839584,2384425118,11399563843,3475724787,7862309821,7862497906,11592513840,10628469446,9458177,5459678,20823420352,1008730,291777407,131169667,13389242,7311271282,3944086680,980682492,643275587,581982387,5159660950,2985385681,24772532768,8153549013,10457324000,10562475541,20643.21,2.22,71.37,1555.24,158.75,2.85,5.28,15.67,10.28,9.3,0.76,1.73,6.08,0.99
519.lbm_r,6,911920847,29216997003,381530298,1366291,17120363875,24237032034,105127,136963307,2258652616,50,5764,1550397013,10275586079,5856870860,1488666,10077285,13353306,19792,170078245,428477783,1439361,399565324,5947286736,4218933,10946048659,9624708,5885772103,115720,56184,206421013,1347607671,929619,10989273,1059481836,1413517057,3691458907,17417864692,5241585421,11816923061,11817205458,17541437087,16052795478,12058129,7393849,31804001003,1454896,403534512,173400243,13470782,11191103012,6017280532,1567961984,1026200521,927025046,8099475609,4706700659,39300584238,12876830940,16396344875,16568483851,21859.98,2.33,78.81,2360.96,183.41,2.84,5.29,16.71,10.93,9.88,0.76,1.72,6.1,0.99
519.lbm_r,8,1238953877,39683090794,484500193,1784760,23062030875,32731277205,105127,184496636,3080531531,67,7765,2113919185,13974334375,7964615202,1700042,13538713,17965954,20318,227785926,578529770,1875951,507319734,8024274429,5626579,14775629509,12798831,7941222335,116141,57647,276814453,1825793118,1167870,14687755,1435103067,1912319995,5003112990,23421244511,6995240093,15765703974,15766068662,23491232262,21476239998,14569305,9344127,42762788976,1889776,511330406,212360858,13552148,15064332701,8096131792,2157339897,1409557040,1271799117,10971348470,6393834375,53810296732,17596637444,22343169000,22573409774,22628.5,2.41,83.63,3155.43,201.37,2.84,5.28,17.24,11.26,10.16,0.77,1.72,6.12,0.99
519.lbm_r,10,1566071838,50143054627,587383798,2203000,29014168250,41240873705,105127,232113629,3901325596,80,9766,2676972202,17670885608,10073271735,1932236,17147937,22739018,20834,285051282,727391768,2324091,619436614,10103241509,7077473,18609366347,15948270,9989765453,117027,62034,347082748,2301852604,1398018,18467040,1811895939,2412950724,6314122972,29449219041,8753941377,19706598385,19707046671,29438935967,26896696165,17190968,11291138,53730041754,2336807,623013690,254586213,13632161,18939570685,10167100777,2748036430,1793594609,1616996937,13827166743,8074994173,68368816404,22330678364,28290254125,28579004950,22992.93,2.45,86.24,3941.42,211.05,2.84,5.28,17.57,11.47,10.34,0.77,1.71,6.12,0.99
519.lbm_r,12,1894579516,60657821151,694641410,2632629,34957651125,49737817898,105127,279661593,4722588970,94,11767,3240056245,21386186691,12186142265,2186768,20618464,27357081,21922,342771786,877276192,2759414,727427106,12187148214,8488368,22435324450,19121767,12043331236,117447,63452,417451574,2779229035,1626010,22158755,2187157809,2911582442,7623956523,35443853471,10509879612,23666734704,23667273774,35398745254,32330535121,19696817,13246067,64683266651,2772621,730677861,293486093,13714472,22810334549,12244525558,3313371073,2162317260,1953832288,16943121712,9902896564,82350780619,26886383813,34233063250,34585768707,23329.29,2.49,88.53,4716.42,220.4,2.84,5.28,17.65,11.52,10.41,0.77,1.71,6.13,0.99
519.lbm_r,14,2220347864,71053516950,796921940,3047076,40899868500,58222385162,105127,327199428,5538159642,106,13769,3799800251,25060130298,14281869742,2443130,24076110,31964710,23027,400389868,1026433125,3191056,834154649,14244451635,9882616,26248594000,22282864,14089955131,117891,64913,487852013,3253099101,1867199,25835949,2558898425,3404561047,8922678568,41428213423,12290784155,27647808600,27648428304,41353060700,37765731011,22170428,15168339,75606805767,3207243,838070852,332291352,13802641,26670616565,14316303604,3904961736,2546694350,2299200501,19804808924,11583866820,96916049761,31622596378,40179630625,40592176972,23573.77,2.52,90.22,5477.71,227.53,2.83,5.28,17.83,11.63,10.5,0.77,1.71,6.13,0.99
