workload,cycles,cache-misses,instructions,stalled-cycles-backend,branch-misses,context-switches,iTLB-load-misses,IpNReturn,IpMispredict,BpTkBranch
541.leela_r,226001928971,97842848,291877001228,45899250361,3559522301,5355,8910,123.97,82.04,1.92
541.leela_r,234075319751,100457709,302018580035,47556615095,3692409715,5545,9071,123.88,81.84,1.91
541.leela_r,242162518593,103127383,312087437063,49177209073,3826171927,5739,9118,123.84,81.61,1.91
541.leela_r,250245901438,106064221,322234936078,50755395837,3959640059,5936,9155,123.76,81.42,1.91
541.leela_r,258328754791,108922341,332390828268,52406732762,4089944299,6127,9183,123.78,81.31,1.91
541.leela_r,266410790547,112497227,342544463525,53971542783,4221386246,6322,9223,123.87,81.19,1.91
541.leela_r,274493402681,116372939,352674333033,55564760154,4348345080,6507,9516,124.11,81.13,1.91
541.leela_r,282512140890,120213041,363361651888,57042523124,4469670390,6704,9951,124.36,81.3,1.91
541.leela_r,290592586851,125735638,375007904055,58685300016,4575128668,6894,10283,124.67,81.92,1.91
541.leela_r,298605487510,131509261,385815714492,60249279938,4692511365,7084,11389,124.81,82.27,1.91
541.leela_r,306658267796,133935805,395886023919,61829852754,4825419494,7272,12123,124.68,82.09,1.91
541.leela_r,314748269011,136659694,406055735743,63480541681,4956881120,7462,12222,124.59,81.97,1.91
541.leela_r,322823427825,139465100,416232491792,65072040221,5087735916,7649,12476,124.51,81.85,1.91
541.leela_r,330905241868,142819677,426689365480,66707282459,5214844172,7844,12511,124.43,81.85,1.91
541.leela_r,338986281486,146099222,437201184337,68322544919,5339620960,8034,12632,124.37,81.9,1.91
541.leela_r,347010109181,148923344,447488720768,69889046482,5471944175,8224,12928,124.3,81.82,1.91
541.leela_r,355097764687,151702246,457579122472,71528028275,5604445910,8414,12960,124.26,81.69,1.91
541.leela_r,363170458832,154606139,467679003081,73123223863,5736295941,8611,13403,124.25,81.57,1.91
541.leela_r,371257077819,157682802,477980750428,74733294848,5865540959,8804,13441,124.26,81.52,1.91
541.leela_r,379344570546,161251763,488309996406,76377123353,5992970059,9002,13463,124.29,81.51,1.91
541.leela_r,387398483978,165426016,498806785021,77804786098,6129518613,9191,13665,124.15,81.43,1.91
541.leela_r,395455685384,169116380,509307454280,79012083170,6277560032,9385,13694,123.81,81.19,1.91
541.leela_r,403501738759,172724304,519777741962,80226647539,6425660011,9574,13723,123.5,80.94,1.91
541.leela_r,411590198520,176183723,530185972786,81440348963,6574018214,9771,13742,123.2,80.7,1.91
541.leela_r,419677544841,180179529,540576710950,82650139202,6722789012,9961,13773,122.92,80.46,1.91
541.leela_r,427751015092,183842177,550938663138,83857854159,6871257730,10157,14103,122.65,80.23,1.91
541.leela_r,435837966256,187748141,561327284279,85059900327,7020670303,10347,14150,122.4,80,1.91
541.leela_r,443920725665,191682656,571652027248,86246428745,7170397866,10536,14248,122.15,79.77,1.91
541.leela_r,452007145271,195790580,581934979742,87439923281,7320507586,10726,14267,121.92,79.54,1.91
541.leela_r,460093792893,200343969,592198917927,88619715762,7470804196,10918,14283,121.7,79.31,1.91
541.leela_r,468180850972,204511891,602439799687,89790336218,7621590820,11111,14388,121.49,79.09,1.91
541.leela_r,476263830205,209220457,612647933960,90991036247,7771901178,11304,14422,121.29,78.87,1.91
541.leela_r,484347189520,213536789,622825443916,92190419512,7922377888,11490,14536,121.11,78.65,1.91
541.leela_r,492434614528,218155884,632993373277,93373743128,8073564380,11683,14650,120.93,78.44,1.91
541.leela_r,500494338143,222644568,643146407052,94567178093,8224495812,11871,14850,120.76,78.24,1.91
541.leela_r,508575015965,227651461,653261474507,95771028482,8375357613,12057,14956,120.6,78.03,1.91
541.leela_r,516654652007,232628064,663353113856,96990203711,8525981925,12249,14987,120.46,77.84,1.91
541.leela_r,524705127774,237571236,673363726875,98185077453,8675849043,12446,15381,120.31,77.65,1.91
541.leela_r,532708208935,243113015,683110434548,99325936140,8823534649,12637,16052,120.17,77.45,1.91
541.leela_r,540787711508,248377183,693153677528,100514457529,8974984698,12822,16365,120.03,77.26,1.91
541.leela_r,548872926577,254001263,703195205435,101717034799,9126199145,13011,16514,119.91,77.07,1.91
541.leela_r,556894376088,259732709,713047157179,102891761834,9275203807,13201,17187,119.78,76.89,1.92
541.leela_r,564983863922,265457718,723088699683,104091090974,9426627959,13394,17445,119.65,76.72,1.92
541.leela_r,573066592062,271289647,733125720078,105274914627,9578335380,13580,17586,119.52,76.56,1.92
541.leela_r,581101859845,277424628,743025215407,106525611699,9725924841,13773,18415,119.41,76.41,1.92
541.leela_r,589179574711,283171685,753086617124,107739071714,9876276837,13966,18705,119.29,76.27,1.92
541.leela_r,597258461363,289230709,763113546411,108933189985,10027353198,14153,18969,119.17,76.12,1.92
541.leela_r,605318135912,295449627,773072594585,110125072207,10177561877,14341,19653,119.05,75.97,1.92
541.leela_r,613399356914,302155244,783079252914,111335193047,10328127721,14531,19702,118.94,75.83,1.92
541.leela_r,621470683222,309296911,793079342280,112557264124,10477729365,14721,20016,118.82,75.7,1.92
541.leela_r,629550538397,316066743,803098332444,113796638481,10627192967,14912,20277,118.71,75.58,1.92
541.leela_r,637631691620,323067513,813130129975,115062513941,10775707383,15103,20305,118.6,75.47,1.92
541.leela_r,645712289136,330743335,823127458516,116321581666,10924334785,15290,20430,118.5,75.36,1.92
541.leela_r,653793003384,337407525,833142206474,117543018083,11073751900,15476,20553,118.4,75.24,1.92
541.leela_r,661874019922,345200452,843161332626,118781007108,11222271227,15664,20667,118.29,75.14,1.92
541.leela_r,669935397691,352970521,853131666549,120050439015,11368862550,15857,20934,118.19,75.05,1.92
541.leela_r,678024029321,361435334,863150739425,121360071856,11515445028,16049,21155,118.09,74.96,1.93
541.leela_r,686085862713,370188905,873053046941,122651822528,11661305041,16244,21639,118.01,74.87,1.93
541.leela_r,694131043064,379286776,882915984895,123968187283,11805423020,16435,22184,117.94,74.79,1.93
541.leela_r,702195397841,389080188,892853945872,125334263164,11948787779,16632,22798,117.86,74.72,1.93
541.leela_r,710236132621,399234078,902731532153,126668404230,12090926215,16828,23414,117.79,74.66,1.93
541.leela_r,718302718144,403456978,912989067000,127831351716,12239433001,17020,23613,117.69,74.59,1.93
541.leela_r,726392769571,408075801,923301047734,129054008000,12387991046,17212,23646,117.6,74.53,1.93
541.leela_r,734481735023,412783961,933604351105,130241452340,12537547106,17403,23672,117.51,74.46,1.93
541.leela_r,742562774257,417099639,943903827035,131411872238,12687408085,17595,23683,117.42,74.39,1.93
541.leela_r,750643467005,421769984,954170668412,132587324031,12837390737,17788,23713,117.34,74.32,1.93
541.leela_r,758724547583,426292424,964409214738,133769256050,12987441474,17976,23732,117.26,74.25,1.93
541.leela_r,766806243342,431063943,974634354985,134943390973,13137779454,18164,23888,117.18,74.18,1.93
541.leela_r,774885466129,435884948,984807070967,136081320187,13289068097,18356,24216,117.1,74.1,1.93
541.leela_r,782970752200,441148887,994945555700,137252732433,13439921138,18551,24249,117.02,74.02,1.93
541.leela_r,791054885950,446151442,1005045381984,138407184231,13591489713,18744,24298,116.96,73.94,1.93
541.leela_r,799142621930,451381505,1015150159326,139548486169,13743327666,18938,24331,116.89,73.86,1.93
541.leela_r,807223079923,456753388,1025207261919,140716186709,13894537025,19129,24355,116.83,73.78,1.93
541.leela_r,815304277304,462355193,1035237029872,141875423912,14046108943,19321,24384,116.78,73.69,1.93
541.leela_r,823386713183,467971838,1045275261466,143045483871,14197430555,19513,24401,116.73,73.61,1.93
541.leela_r,831469443922,473830220,1055326320458,144203567991,14349030581,19705,24570,116.67,73.54,1.93
541.leela_r,839549974605,479529323,1065336983276,145358911360,14500864339,19900,24734,116.62,73.46,1.93
541.leela_r,847636177006,486338438,1075328849691,146520314132,14652972286,20093,24867,116.57,73.38,1.93
541.leela_r,855722157920,492868738,1085264807712,147718490103,14803890657,20282,24921,116.53,73.3,1.93
541.leela_r,863803607694,498688203,1095201861927,148873563747,14955978553,20470,24946,116.49,73.22,1.93
541.leela_r,871871424158,505378330,1105066017769,150046398427,15106880541,20659,25158,116.45,73.14,1.93
541.leela_r,879958682058,512859853,1114961381255,151270856508,15257302096,20848,25183,116.41,73.06,1.93
541.leela_r,888039292931,519487649,1124888095491,152464321602,15408278582,21039,25327,116.37,72.99,1.93
541.leela_r,896129150599,526709404,1134844144835,153660694389,15559032429,21234,25364,116.33,72.92,1.93
541.leela_r,904211027008,534443428,1144799897853,154863034965,15709109678,21420,25373,116.29,72.86,1.93
541.leela_r,912292920641,541916602,1154777053864,156060675363,15859258157,21615,25390,116.24,72.8,1.93
541.leela_r,920375165201,549862589,1164760861255,157268303308,16009105804,21809,25406,116.19,72.74,1.93
541.leela_r,928457085292,558392406,1174709967639,158495288799,16158326543,22003,25655,116.14,72.68,1.93
541.leela_r,936538058763,566301833,1184676408733,159704521329,16307762095,22191,25922,116.09,72.63,1.93
541.leela_r,944619352958,573365627,1194798174747,160922988395,16456478506,22378,26001,116.03,72.59,1.93
541.leela_r,952705952077,578837683,1205003039600,162133205010,16605459902,22569,26024,115.97,72.55,1.93
541.leela_r,960790835850,583984381,1215202965209,163361764405,16754115570,22757,26163,115.92,72.51,1.93
541.leela_r,968873926947,589180607,1225409600641,164581668951,16903136577,22947,26200,115.86,72.48,1.93
541.leela_r,976956141941,594550234,1235570940804,165792117345,17052478016,23142,26222,115.81,72.44,1.93
541.leela_r,985039666764,600714552,1245699587634,167033961558,17200896005,23333,26240,115.76,72.4,1.93
541.leela_r,993115570363,607091014,1255808208389,168280558843,17348715261,23528,26498,115.71,72.37,1.93
541.leela_r,1001195676299,613241744,1265934152932,169508371298,17497570893,23716,26731,115.66,72.33,1.93
541.leela_r,1009278764313,619875028,1276019426936,170744675863,17645988154,23907,26941,115.62,72.29,1.93
541.leela_r,1017358528460,626347650,1286099723834,171966612153,17794846829,24098,27246,115.57,72.25,1.93
541.leela_r,1025439796325,632916378,1296126145079,173223764995,17943074259,24290,27408,115.53,72.21,1.93
541.leela_r,1033520817560,639910860,1306152403948,174486083614,18090977597,24482,27471,115.49,72.18,1.93
541.leela_r,1041582172744,646736926,1316137741953,175755179721,18237644833,24676,27872,115.45,72.14,1.94
541.leela_r,1049662491501,654209431,1326186300860,177044805222,18384686235,24867,28324,115.4,72.11,1.94
541.leela_r,1057685601219,661420615,1336049060626,178350827090,18528904061,25058,28975,115.37,72.08,1.94
541.leela_r,1065770982749,669629762,1346093002582,179636939220,18675906314,25249,29038,115.33,72.05,1.94
541.leela_r,1073851641176,677688960,1356154985129,180941114283,18822205334,25437,29075,115.29,72.03,1.94
541.leela_r,1081906008838,685869354,1366194053895,182219527422,18968051348,25629,29468,115.24,72,1.94
541.leela_r,1089960232318,693919565,1376246701595,183547174576,19113514568,25822,29725,115.21,71.98,1.94
541.leela_r,1098004805579,702344197,1386213441843,184882978874,19257082138,26016,30075,115.17,71.96,1.94
541.leela_r,1106059492131,711257594,1396221017145,186212680462,19400672208,26208,30238,115.13,71.94,1.94
541.leela_r,1114091858993,720424314,1406114729254,187553878463,19541866892,26402,30863,115.09,71.93,1.94
541.leela_r,1122175502453,729153876,1416245937051,188928836510,19684966796,26599,30898,115.05,71.92,1.94
541.leela_r,1130259163507,738749877,1426307517445,190405767636,19825486200,26794,30919,115.02,71.92,1.94
541.leela_r,1138343423931,747588277,1436342457971,191826073652,19967549511,26983,31074,115,71.91,1.94
541.leela_r,1146423303520,757507421,1446368094055,193277562637,20108353749,27173,31202,114.98,71.9,1.94
541.leela_r,1154501067649,767898703,1456365981682,194783713755,20246637377,27371,31694,114.96,71.9,1.94
541.leela_r,1162550633809,779468283,1466314717561,196283751127,20383165755,27564,32058,114.95,71.91,1.94
541.leela_r,1170598600703,791192706,1476330513739,197801052429,20518599015,27759,32460,114.93,71.92,1.94
541.leela_r,1178688709315,798059278,1486614552491,199082103179,20663896220,27948,32645,114.89,71.91,1.94
541.leela_r,1186770684789,802717877,1496895331346,200313950752,20810994128,28138,32685,114.85,71.9,1.94
541.leela_r,1194857601234,807997837,1507174737108,201600944947,20956797757,28329,32934,114.82,71.89,1.94
541.leela_r,1202915476362,813323633,1517380432658,202876373611,21100292336,28523,33210,114.78,71.88,1.94
541.leela_r,1211000417215,818373115,1527682644118,204110438925,21246691698,28715,33344,114.75,71.87,1.94
541.leela_r,1219075004467,824009206,1537941815680,205408443206,21391532954,28902,33375,114.72,71.86,1.94
541.leela_r,1227160455819,829431599,1548231332961,206636526094,21538090219,29096,33398,114.67,71.85,1.94
541.leela_r,1235241225441,834682301,1558506509602,207882849099,21684227858,29285,33420,114.63,71.84,1.94
541.leela_r,1243321422703,840653506,1568718107472,209118604155,21831079095,29478,33432,114.59,71.83,1.94
541.leela_r,1251400901782,846956433,1578893313008,210386645472,21977455377,29670,33603,114.55,71.81,1.94
541.leela_r,1259480961029,853059842,1589023141418,211643161722,22124470479,29860,33623,114.51,71.79,1.94
541.leela_r,1267561321821,859501058,1599136411027,212920655013,22270747694,30050,33654,114.47,71.77,1.94
541.leela_r,1275641093783,865737611,1609272579538,214189508463,22417137592,30247,33686,114.43,71.76,1.94
541.leela_r,1283721043711,872571902,1619399565141,215480111263,22562871129,30436,33716,114.39,71.74,1.94
541.leela_r,1291801030077,879954231,1629496694057,216796233041,22707888413,30624,33874,114.35,71.73,1.94
541.leela_r,1299879999926,887676029,1639587861794,218102407707,22853146169,30824,33912,114.31,71.71,1.94
541.leela_r,1307959222988,895137535,1649700391096,219369766219,22999147136,31014,33946,114.27,71.7,1.94
541.leela_r,1316038365210,903063545,1659803252319,220667366108,23144241908,31201,33986,114.23,71.69,1.94
541.leela_r,1324117511603,911334531,1669841442853,222027212505,23287892505,31392,34015,114.2,71.67,1.94
541.leela_r,1332189003462,919176818,1679854753201,223369022486,23431536513,31584,34174,114.17,71.66,1.94
541.leela_r,1340181534926,927625920,1689845032687,224729309597,23574329602,31781,34426,114.14,71.65,1.94
541.leela_r,1348233760170,936923820,1699857200098,226100944139,23717714528,31976,34457,114.11,71.64,1.94
541.leela_r,1356320554894,946041617,1709896876106,227457258730,23860897563,32170,34475,114.07,71.63,1.94
541.leela_r,1364398353558,955267443,1719931782370,228855196416,24002167617,32360,34493,114.05,71.63,1.95
541.leela_r,1372475851739,965402068,1729934403218,230334674393,24140897911,32550,34510,114.03,71.63,1.95
541.leela_r,1380562710770,976341754,1739965338745,231789909982,24279712673,32742,34647,114,71.63,1.95
541.leela_r,1388650088598,986910236,1750044142919,233286299596,24416715929,32934,34878,113.98,71.65,1.95
541.leela_r,1396738317784,998537606,1760115980726,234783515825,24552926953,33129,35189,113.96,71.66,1.95
541.leela_r,1404829759135,1010529203,1770286134595,236319413644,24686709450,33316,35307,113.93,71.68,1.95
541.leela_r,1412914128315,1023167381,1780565947712,237907925726,24817552714,33507,35356,113.89,71.72,1.95
541.leela_r,1420993758720,1037333981,1790906903721,239567254567,24944393675,33704,35621,113.85,71.77,1.95
541.leela_r,1429053305345,1053424069,1801275472183,241294306075,25068079084,33902,35887,113.81,71.83,1.95
541.leela_r,1437133374467,1069254045,1811747995922,243006276758,25191383961,34098,36176,113.76,71.89,1.95
541.leela_r,1445127756263,1085110475,1822498408951,244836123298,25310893242,34294,37539,113.78,71.98,1.95
541.leela_r,1453209122718,1087436636,1832664993894,246525648482,25442842575,34485,38471,113.82,72,1.95
541.leela_r,1461291258721,1090169546,1842848262561,248125160707,25576809907,34673,40140,113.85,72.03,1.95
541.leela_r,1469374678332,1093059016,1852840878728,249869527612,25707065664,34860,40473,113.9,72.05,1.95
541.leela_r,1477458086762,1096111231,1862822625841,251420378067,25842068267,35047,40587,113.95,72.06,1.95
541.leela_r,1485515845477,1099182989,1872820838024,252951348206,25976761864,35235,40685,114,72.07,1.95
541.leela_r,1493558466714,1102388759,1882886346871,254575021684,26107658679,35426,40783,114.06,72.09,1.95
541.leela_r,1501648616286,1106555845,1893153292055,256074293474,26239212015,35619,40904,114.11,72.12,1.95
541.leela_r,1509728392817,1110887312,1903788481600,257719532823,26360134410,35816,41481,114.18,72.2,1.95
541.leela_r,1517810738989,1115564277,1915047071602,259333193622,26473373451,36006,41794,114.24,72.31,1.95
541.leela_r,1525900900256,1118639815,1925482708589,260982368371,26603099160,36200,41837,114.27,72.35,1.95
541.leela_r,1533991881760,1121265638,1935585399617,262649933485,26735814666,36388,41918,114.31,72.37,1.95
541.leela_r,1542075545563,1123922591,1945584414782,264293845590,26869013759,36572,41955,114.35,72.38,1.95
541.leela_r,1550157990402,1126932879,1955795875327,265877892236,27001890817,36767,41971,114.38,72.41,1.95
541.leela_r,1558243244038,1129814813,1965892078101,267420689126,27133411979,36957,42082,114.42,72.43,1.95
